date,content,username,like_count,retweet_count
2022-10-15 04:24:11+00:00,"💥 @somkiat35 has endured a rough start to the weekend 

Can he bounce back and advance to Q2? The answer is YES as it stands 🙌

#AustralianGP 🇦🇺 https://t.co/hqAtt901qA",MotoGP,275,82
2022-10-15 04:19:29+00:00,"✌️ @18ManuGonzalez takes the top spot, @dallap48 and Vietti are provisionally through to Q2 as well 

#AustralianGP 🇦🇺 https://t.co/uDs7z6UYWu",MotoGP,104,17
2022-10-15 04:17:01+00:00,"Shortly after setting the fastest lap of Q1, @AlbertArenas75 crashed out at T1 💥

#AustralianGP 🇦🇺 https://t.co/ftIiCYQog4",MotoGP,159,19
2022-10-15 04:12:02+00:00,"Time to roll out! 💨

#AustralianGP 🇦🇺 https://t.co/31WukIIdmW",MotoGP,162,29
2022-10-15 04:09:45+00:00,"#Moto2 Q1 is about to start 🚦

Who will make it to the fight for pole? ⚔️

#AustralianGP 🇦🇺 https://t.co/Rrifv6AUAY",MotoGP,119,26
2022-10-15 04:03:19+00:00,"A third pole position of 2022 for @88jorgemartin! 👏

The title contenders are grouped together! Don't miss tomorrow, it's going to be blockbuster! 🌶️

#AustralianGP 🇦🇺 https://t.co/9NailCSUnr",MotoGP,623,179
2022-10-15 03:59:49+00:00,"On the absolute limit 💨

#AustralianGP 🇦🇺 https://t.co/DQYGCGpSi3",MotoGP,3196,408
2022-10-15 03:57:01+00:00,"2nd on the grid for @marcmarquez93! 👏

He's right in the hunt for tomorrow! 💪

#AustralianGP 🇦🇺 https://t.co/ThmtKmVqsC",MotoGP,2236,384
2022-10-15 03:55:44+00:00,"Our three title contenders will line up 3rd, 4th and 5th 🌶️

Crucially, @FabioQ20 starts behind @AleixEspargaro and @PeccoBagnaia 👀

#AustralianGP 🇦🇺 https://t.co/y7Epg0fAYL",MotoGP,512,94
2022-10-15 03:53:41+00:00,"POLE POSITION FOR @88jorgemartin! 🙌

An absolutely belting lap! 👏

#AustralianGP 🇦🇺 https://t.co/Rv1FxVzHaz",MotoGP,510,111
2022-10-15 03:50:22+00:00,"NEW lap record! 🔥

@88jorgemartin breaks @lorenzo99's nine-year-old lap record! 👊

#AustralianGP 🇦🇺 https://t.co/jncrGZndKt",MotoGP,533,102
2022-10-15 03:48:15+00:00,"Look at all these guys behind @PeccoBagnaia! 😅

Hold onto your hats, it's about to get wild! 🔥

#AustralianGP 🇦🇺 https://t.co/66LsWKGenZ",MotoGP,415,67
2022-10-15 03:46:44+00:00,"Leathers need a bit of a touch up now 😅

#AustralianGP 🇦🇺 https://t.co/hshGa8mtF1",MotoGP,411,65
2022-10-15 03:44:10+00:00,"LOOK at that front wheel! 😮

It's in Tasmania!!! @marcmarquez93 replicates his RIDICULOUS 2019 save! 🤯

#AustralianGP 🇦🇺 https://t.co/86VXXJYXgs",MotoGP,2254,271
2022-10-15 03:42:17+00:00,"A mistake from @marcmarquez93! 👀

@PeccoBagnaia takes advantage for provisional pole! 💪

#AustralianGP 🇦🇺 https://t.co/HagRLiyUhf",MotoGP,749,100
2022-10-15 03:37:28+00:00,"#MotoGP Q2 time... 

LET'S GOOOOOO 🤜🤛

#AustralianGP 🇦🇺 https://t.co/eRnJx5JFGr",MotoGP,350,43
2022-10-15 03:31:40+00:00,"#MotoGP pole position predictions HERE! 👇

#AustralianGP 🇦🇺",MotoGP,442,22
2022-10-15 03:31:11+00:00,"Under investigation! 🚨

@_moliveira88 may have impeded @Bestia23 on his final lap 🛑

#AustralianGP 🇦🇺 https://t.co/gQ7F7uZ691",MotoGP,439,43
2022-10-15 03:29:41+00:00,"Your final two that complete the Q2 runners! 👇

@JohannZarco1 and @Rins42 make it through 👏

#AustralianGP 🇦🇺 https://t.co/4jq1XHc3Oj",MotoGP,153,27
2022-10-15 03:28:05+00:00,"Leaving it as late as you could possibly leave it! 👀

@Bestia23 just misses out on a Q2 place! 🛑

That's a disaster for one of the championship contenders! 😮

#AustralianGP 🇦🇺 https://t.co/9E75QiFYKM",MotoGP,163,31
2022-10-15 03:22:57+00:00,"All change at the top! 🔄

#AustralianGP 🇦🇺 https://t.co/Jwc5q7Uwmd",MotoGP,250,31
2022-10-15 03:20:49+00:00,"That's rather good 👊

#AustralianGP 🇦🇺 https://t.co/S3pYWjszU3",MotoGP,302,41
2022-10-15 03:19:09+00:00,"As we've seen so many times before, @JohannZarco1 is the man to beat in Q1! 👊

But @JoanMirOfficial and the rest are about to head back out 👀

#AustralianGP 🇦🇺 https://t.co/7aZyHFWi9e",MotoGP,156,21
2022-10-15 03:16:44+00:00,"Wow! @polespargaro sets the same lap time as @JoanMirOfficial! ⚔️

But moments later Joan betters his own lap! 📈

#AustralianGP 🇦🇺 https://t.co/fMo4ZfF1g6",MotoGP,195,31
2022-10-15 03:11:50+00:00,"Its time for the fastest of fast laps! ⏱️

#MotoGP qualifying gets underway with Q1! 🚦

#AustralianGP 🇦🇺 https://t.co/8ViCIdsySh",MotoGP,163,33
2022-10-15 03:04:35+00:00,"Maverick Viñales ends FP4 on top, being the only rider on a 1:28 🔥

@JohannZarco1, an increasingly impressive @Marco12_B and @PeccoBagnaia follow 💨

#AustralianGP 🇦🇺 https://t.co/BdDEbil7ZZ",MotoGP,217,34
2022-10-15 03:01:49+00:00,"P5 for @JoanMirOfficial so far 👊

The @suzukimotogp rider has been displaying some impressive pace at his return from injury 👍

#AustralianGP 🇦🇺 https://t.co/H8ODdGYcjq",MotoGP,322,40
2022-10-15 02:56:18+00:00,"Top Gun back on top 🔝

Maverick Viñales edges out @JohannZarco1 by 0.109s 💪

#AustralianGP 🇦🇺 https://t.co/jSWBkx2Xeq",MotoGP,186,40
2022-10-15 02:55:18+00:00,"Make sure you make your changes to your @motul #MotoGPFantasy team! 🚨

There are just 15 minutes before the lockout comes into effect! 🏁

Sign up to play and win prizes here! ➡️ https://t.co/xv6Mgmb0Ix 

#AustralianGP 🇦🇺 https://t.co/sLniBgdPYi",MotoGP,90,8
2022-10-15 02:53:37+00:00,"It's heating up at Phillip Island 🔥 

@PeccoBagnaia is up to 3rd behind @johannzarco1 and @Marco12_B ⬆️

#AustralianGP 🇦🇺 https://t.co/orcYL3wGzk",MotoGP,183,33
2022-10-15 02:50:23+00:00,"Legends 🤝

#AustralianGP 🇦🇺 https://t.co/oBpnomAfGc",MotoGP,313,54
2022-10-15 02:48:41+00:00,"More improvements on @JohannZarco1's side 🔥

This Friday's leader missed out on securing a Q2 spot in FP3 but looks strong enough to make it to the fight for pole later on ⚔️

#AustralianGP 🇦🇺 https://t.co/JtNtBUiCZ4",MotoGP,150,20
2022-10-15 02:42:15+00:00,"🔝 @JohannZarco1 leaps to the top as @alexmarquez73 goes down at T6 💥

#AustralianGP 🇦🇺 https://t.co/PXmRjJ7IfK",MotoGP,182,31
2022-10-15 02:39:33+00:00,"Early benchmark set by Maverick Viñales 🤩 

The Spaniard has edged out @JohannZarco1 and Marco Bezzecchi by a little over a tenth 💪

#AustralianGP 🇦🇺 https://t.co/0IZkl0JjNA",MotoGP,150,23
2022-10-15 02:32:50+00:00,"Time to head out for FP4 ✅

Let's do this! 💪

#AustralianGP 🇦🇺 https://t.co/8JsPDV1cNL",MotoGP,272,39
2022-10-15 02:29:30+00:00,"❤️ Plenty of support for home hero @jackmilleraus 

#AustralianGP 🇦🇺 https://t.co/ZU0hq5r4nq",MotoGP,214,31
2022-10-15 02:27:05+00:00,"Stretching for the final push before battling it out for pole ⚔️

It's #MotoGP FP4 time! 🚦

#AustralianGP 🇦🇺 https://t.co/333hUBuqx8",MotoGP,728,117
2022-10-15 02:22:00+00:00,"The last Free Practice before we go Qualifying! 🔥

Join us for build up to #MotoGP FP4 and watch the full session and Qualifying here 👉 https://t.co/BVC6inZYcW with #VideoPass 

#AustralianGP 🇦🇺
https://t.co/Oh9Awlf3BG",MotoGP,74,16
2022-10-15 02:21:39+00:00,"The Crazy Boy on pole! 👏

@IzanGuevara28 will launch from 7th on the grid tomorrow as he aims to become 2022 champion! 🏆

#AustralianGP 🇦🇺 https://t.co/hAYRWIQ5sa",MotoGP,342,100
2022-10-15 02:19:13+00:00,"POLE for @AyumuSasaki1! 🔥

A new lap record gives him 2nd pole position of the season! 👏

#AustralianGP 🇦🇺 https://t.co/dQCE6ThaqG",MotoGP,646,132
2022-10-15 02:12:41+00:00,"👊 @jaume_masia wasn't too pleased with @david64official 

#AustralianGP 🇦🇺 https://t.co/5w9d2FYCvE",MotoGP,113,17
2022-10-15 02:09:30+00:00,"MASSIVE lap from @AyumuSasaki1! 🔥

He's smashed the lap record by over two tenths!!! 👏

A lap record that has stood for EIGHT years! 🤯

#AustralianGP 🇦🇺 https://t.co/e42sbgPcIT",MotoGP,226,45
2022-10-15 02:05:14+00:00,"Benchmark in! ✅

Champion-elect @IzanGuevara28 sets the pace 🔝

#AustralianGP 🇦🇺 https://t.co/FhavFbRGL8",MotoGP,108,11
2022-10-15 02:02:03+00:00,"Game on for #Moto3 pole position! 🚦

Who will set themselves up perfectly for tomorrow? 🤔

#AustralianGP 🇦🇺 https://t.co/c58sHx95N9",MotoGP,102,13
2022-10-15 01:54:18+00:00,"A late lap sees @johnmcp17 lead them through into Q2! 👏

@david64official, @carlostatay99 and @Taiyofurusato72 all advance through as well! 📈

#AustralianGP 🇦🇺 https://t.co/3jMoAGP3oM",MotoGP,111,18
2022-10-15 01:49:53+00:00,"⚔️ @carlostatay99 squeezes into the final Q2 spot 

Can he hold on with 2 minutes to go? 🤔

#AustralianGP 🇦🇺 https://t.co/1iVMAOF8xh",MotoGP,83,13
2022-10-15 01:43:55+00:00,"Shoutout @AnaCarrasco_22! 🙌

She currently holds a Q2 spot! 👏

#AustralianGP 🇦🇺 https://t.co/Aoc8YpnM2B",MotoGP,351,30
2022-10-15 01:42:11+00:00,"Strong lap from @Taiyofurusato72! 💪

The young Japanese rookie gets the job done on his own! 👏

#AustralianGP 🇦🇺 https://t.co/Hj3q8MAbw8",MotoGP,261,35
2022-10-15 01:37:28+00:00,"Just four Q2 places up for grabs! ⚔️

#Moto3 Q1 begins 👊

#AustralianGP 🇦🇺 https://t.co/uphdvtkpPK",MotoGP,96,18
2022-10-15 01:33:03+00:00,"Qualifying time, folks! 🙌

#Moto3 Q1 coming up in just a few moments! 🔜

#AustralianGP 🇦🇺 https://t.co/7XePxGWzI7",MotoGP,100,18
2022-10-15 01:20:00+00:00,"A dominant display from #SanMarinoGP winner @AlonsoLopez_21 🔥

#Moto2 championship leader @Afernandez37 took third as @AiOgura79 made a significant improvement overnight 💪

#AustralianGP 🇦🇺 | 📰
https://t.co/5Ivor7ENnp",MotoGP,70,8
2022-10-15 01:14:07+00:00,"@AlbertArenas75 @TonyArbolino Medical Info Update 📋

After a check-up, #Moto2 rider #75 @AlbertArenas75 has been declared fit 

#AustralianGP 🇦🇺",MotoGP,74,9
2022-10-15 01:09:00+00:00,"💪 @AyumuSasaki1 holds onto his Friday advatnage to lead the way on Saturday morning 

#AustralianGP 🇦🇺 | 📰
https://t.co/K7z036S5Yt",MotoGP,73,9
2022-10-15 01:07:13+00:00,"Before the fight for pole starts it’s time for a quick break! ✋

So, what are the riders and teams doing during this pause? Jack Appleyard is in the paddock to find it out! 👀

#AustralianGP 🇦🇺
 https://t.co/1C0uGMuUJu",MotoGP,145,15
2022-10-15 00:50:00+00:00,"A familiar face returns to the top of the free practice timesheets 👏

#AustralianGP 🇦🇺 | 📰
https://t.co/Yzv6AqXgih",MotoGP,213,34
2022-10-15 00:42:00+00:00,"Breaking new records in FP3 💥

Are we going to witness another smashing performance from @AlonsoLopez_21 this weekend? 💪

#AustralianGP 🇦🇺 https://t.co/ut3C02Fqwe",MotoGP,147,34
2022-10-15 00:39:51+00:00,"Both championship contenders head directly to Q2 ✅

The work done overnight on @AiOgura79's bike paid off handsomely 🔧

#AustralianGP 🇦🇺 https://t.co/S3pqSrqCVR",MotoGP,170,30
2022-10-15 00:38:50+00:00,"@AlbertArenas75 @TonyArbolino Medical Info 📋

#Moto2 rider #75 @AlbertArenas75 has been taken to the medical centre for a check up 

#AustralianGP 🇦🇺",MotoGP,87,8
2022-10-15 00:38:01+00:00,"Speed Up up to speed from the get-go 💥 

@AlonsoLopez_21 wraps up FP3 on top in dominant fashion, having demolished Tito Rabat's 2014 record 🔥

#AustralianGP 🇦🇺 https://t.co/mCDpkOAV0J",MotoGP,119,23
2022-10-15 00:33:38+00:00,"T8 strikes again 💥

A nasty one for @AlbertArenas75, who was 14th fastest before @TonyArbolino improved ⏱️ 

#AustralianGP 🇦🇺 https://t.co/Ky2sX6gfCW",MotoGP,245,30
2022-10-15 00:29:47+00:00,"Not ideal for his healing shoulder ❌

Down goes @SamLowes_22 at Turn 8 ⚠️

#AustralianGP 🇦🇺 https://t.co/Iu6KUX7ZuX",MotoGP,124,25
2022-10-15 00:26:28+00:00,"A quick shoulder check for @SamLowes_22 before the last 10 minutes of FP3  💪

#AustralianGP 🇦🇺 https://t.co/bi9VYx7jxy",MotoGP,122,13
2022-10-15 00:19:20+00:00,"Turn 1 drama for @Jorge_Navarro9 💥  

Glad to see the Spaniard in on his feet 🙌

#AustralianGP 🇦🇺 https://t.co/MDuZtyVGrT",MotoGP,97,13
2022-10-15 00:15:15+00:00,"Championship leader @Afernandez37 currently sits fourth quickest as rival @AiOgura79 watches closely 👀

The Japanese managed to improve earlier on and he's currently 5th! ⏱️

#AustralianGP 🇦🇺 https://t.co/AGQzfSrDCY",MotoGP,197,36
2022-10-15 00:10:26+00:00,"Another crash for @somkiat35 💥

More work incoming for the @honda_team_asia squad following yesterday's tumble 

#AustralianGP 🇦🇺 https://t.co/sKFNh1XTBR",MotoGP,343,74
2022-10-15 00:08:18+00:00,"Quite a moment there for @AlonsoLopez_21 🥵

#AustralianGP 🇦🇺 https://t.co/YetWhHxGXp",MotoGP,213,25
2022-10-15 00:06:02+00:00,"A one-man show! 

@AlonsoLopez_21 is fighting against his own laptimes at the moment, NINE TENTHS clear of teammate @Aldeguer54 😱

#AustralianGP 🇦🇺 https://t.co/Vjf1jOLvyT",MotoGP,120,24
2022-10-15 00:00:31+00:00,"He's straight to it! 👊

New benchmark fresh off @AlonsoLopez_21's Boscoscuro machinery 🔥

#AustralianGP 🇦🇺 https://t.co/GADFzaXTDY",MotoGP,121,14
2022-10-14 23:58:15+00:00,"Time to head out ✅

It's going to be a busy session for the #Moto2 lot 💪

#AustralianGP 🇦🇺 https://t.co/utGSHry9L6",MotoGP,112,14
2022-10-14 23:54:58+00:00,"#Moto2 FP3 is up next! @jakedixonracing 👋

#AustralianGP 🇦🇺 https://t.co/JEl77wh2mX",MotoGP,101,12
2022-10-14 23:48:57+00:00,"Some brilliant performances this morning! 👏

@Luca_Marini_97 P2
Marco Bezzecchi P5
@alexmarquez73 P7 

We'll see the top class later on for FP4! 😎

#AustralianGP 🇦🇺 https://t.co/iKNhBs7yBr",MotoGP,463,132
2022-10-14 23:45:46+00:00,"👊 @marcmarquez93 is your fastest rider at the end of #MotoGP FP3! 

A quick thank you to @AleixEspargaro for the reference! 🤝

#AustralianGP 🇦🇺 https://t.co/yz4vi9vHOO",MotoGP,1951,283
2022-10-14 23:43:58+00:00,"🤯 @FabioQ20 JUST makes it into a #MotoGP Q2 place! 

A huge sigh of relief for the world champ! 😮

#AustralianGP 🇦🇺 https://t.co/okc3j4VhyZ",MotoGP,1156,131
2022-10-14 23:35:44+00:00,"And there's the reason why! 👊

@FabioQ20 pushes title rival @AleixEspargaro out of the top 10! ⚔️

#AustralianGP 🇦🇺 https://t.co/Bn8JTFqcfi",MotoGP,349,44
2022-10-14 23:33:59+00:00,"That's not going to be very comfortable for @AleixEspargaro! 👀

He's into the top 10 but only just! ⚠️

#AustralianGP 🇦🇺 https://t.co/qXv301TUMD",MotoGP,176,22
2022-10-14 23:29:53+00:00,"The first 1:28 of the weekend! 🔥

@88jorgemartin smashes the benchmark! 💥

#AustralianGP 🇦🇺 https://t.co/YRMFmSxODy",MotoGP,209,29
2022-10-14 23:28:05+00:00,"Time attack mode has been engaged! 👊

@_moliveira88 is the first to make a move! 📈

#AustralianGP 🇦🇺 https://t.co/wOTFCq8JC1",MotoGP,257,38
2022-10-14 23:26:22+00:00,"There is no more perfect fountain of Phillip Island knowledge than @Official_CS27 👀

#AustralianGP 🇦🇺 https://t.co/bze2we7Lr0",MotoGP,206,43
2022-10-14 23:20:42+00:00,"No improvement for @marcmarquez93 yet today as he continues his race run work! 🔄

He's also continuing with most of the new parts he tried yesterday 💪

#AustralianGP 🇦🇺 https://t.co/W5Tw2EgzoB",MotoGP,609,109
2022-10-14 23:13:45+00:00,"There's no denying the fact that @FabioQ20 is pushing hard! ✊

#AustralianGP 🇦🇺 https://t.co/kyb2z5LcNu",MotoGP,814,111
2022-10-14 23:11:16+00:00,"The two home heroes are together on track 🤝

@jackmilleraus leading @GardnerRemy round! 💪

#AustralianGP 🇦🇺 https://t.co/qxGllYZXLT",MotoGP,247,30
2022-10-14 23:02:19+00:00,"Some shoulder cam and Phillip Island appreciation ❤️

Threading the needle whilst at full throttle. Circuits don't get better 😎

#AustralianGP 🇦🇺 https://t.co/4VRlLgoKVu",MotoGP,309,50
2022-10-14 22:58:15+00:00,"One last chance to break into the top 10! 👊

#MotoGP FP3 is GO! 🚦

#AustralianGP 🇦🇺 https://t.co/yM43nIRr0B",MotoGP,250,37
2022-10-14 22:54:39+00:00,"HOME AMONG THE GUMTREES! 🙌

A brilliant home race design for @jackmilleraus! 💯

#AustralianGP 🇦🇺 https://t.co/oqz9SbCT7y",MotoGP,386,53
2022-10-14 22:46:20+00:00,"Last chance to secure a place straight into Q2 ⚔️

#MotoGP FP3 build up starts now and you can watch all of today’s Free Practice and Qualifying action here 👉 https://t.co/bBKPXf8AiB with #VideoPass

#AustralianGP 🇦🇺
https://t.co/Ob9uTLnnCP",MotoGP,88,17
2022-10-14 22:46:05+00:00,"The Q2 riders and runners are set! ✅

Next up for #Moto3: qualifying! 🔜

#AustralianGP 🇦🇺 https://t.co/BXzRZ6Md1H",MotoGP,204,41
2022-10-14 22:44:54+00:00,"The session was red flagged after the chequered flag due to ""track conditions"" 🛑

Never heard of that type of bird 🤔

#AustralianGP 🇦🇺 https://t.co/8ID1H58BkQ",MotoGP,1377,242
2022-10-14 22:42:56+00:00,"That's your lot for #Moto3 FP3! 🏁

@AyumuSasaki1 takes top honours! 👏

#AustralianGP 🇦🇺 https://t.co/uaKtMIdAJI",MotoGP,231,33
2022-10-14 22:36:01+00:00,"Great lap from @garciadols11! 🔥

He's got half a second on the field! 👏

#AustralianGP 🇦🇺 https://t.co/Z1l7CjYdEs",MotoGP,121,14
2022-10-14 22:28:47+00:00,"Work to do for champion-elect @IzanGuevara28! 👀

He's currently down in 17th and is struggling to make significant progress 🛑

#AustralianGP 🇦🇺 https://t.co/S9ENh8AI6y",MotoGP,130,15
2022-10-14 22:24:10+00:00,"Normal service resumed for yesterday's fastest rider 💪

@AyumuSasaki1 powers back to the top of the timesheets! 👏

#AustralianGP 🇦🇺 https://t.co/ttt2coD1Kz",MotoGP,195,25
2022-10-14 22:17:23+00:00,"Crashes don't get much faster than Doohan Corner at Phillip Island 😮

After a quick check-over, it does seem that @jaume_masia is OK after that one! 👍

#AustralianGP 🇦🇺 https://t.co/LYPlgGB9bc",MotoGP,134,14
2022-10-14 22:13:41+00:00,"The headwind hasn't held @Denizoncu53 back there! 💨

He takes profit of a hefty slipstream to jump to the top! 💪

#AustralianGP 🇦🇺 https://t.co/CtCAsCuNll",MotoGP,151,15
2022-10-14 22:11:40+00:00,"Already several riders have gone faster than they did yesterday! 📈

There's definitely a headwind on the front straight as they're all losing time in the last split 💨

#AustralianGP 🇦🇺 https://t.co/OP2sI2ynOJ",MotoGP,137,12
2022-10-14 22:02:49+00:00,"Righto, let's get this show on the road 😎

Final free practice session for #Moto3 goes green! 🚦

#AustralianGP 🇦🇺 https://t.co/lWD4edoUMy",MotoGP,142,17
2022-10-14 21:56:22+00:00,"G'day, #MotoGP fans! 👋

Day 2 at one of the greatest tracks on the planet, let's go! 🙌

#AustralianGP 🇦🇺 https://t.co/J1ViMQFwEg",MotoGP,397,45
2022-10-14 11:45:00+00:00,"Despite today's tricky conditions, the three title contenders are satisfied with the job done💪

Hear their Friday analysis and their predictions for tomorrow! 🔮

#AustralianGP 🇦🇺 | 🎥
https://t.co/oNKLRv5e4H",MotoGP,199,17
2022-10-14 11:15:00+00:00,"Not one, but three shoulders to lean on 🦾

Hear from the title contenders as they reflect on this groundbreaking perspective offered to the fans 🤩

#AustralianGP 🇦🇺 | 🎥
https://t.co/CG08wd85cR",MotoGP,158,17
